bottomc TotalCurrent(n13_des) X,bottomc TotalCurrent(n13_des) Y,bottomc TotalCurrent(n337_des) X,bottomc TotalCurrent(n337_des) Y,bottomc TotalCurrent(n349_des) X,bottomc TotalCurrent(n349_des) Y,bottomc TotalCurrent(n361_des) X,bottomc TotalCurrent(n361_des) Y,bottomc TotalCurrent(n373_des) X,bottomc TotalCurrent(n373_des) Y
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371798e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371796e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371794e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371792e-17
-1.996,-1.0128272e-16,-1.996,-1.0150043e-16,-1.996,-1.0144224e-16,-1.996,-1.016889e-16,-1.996,-1.0148717e-16
-1.9904,-1.0128272e-16,-1.9904,-1.0150043e-16,-1.9904,-1.0144224e-16,-1.9904,-1.016889e-16,-1.9904,-1.0148717e-16
-1.98256,-1.0128272e-16,-1.98256,-1.0150043e-16,-1.98256,-1.0144224e-16,-1.98256,-1.016889e-16,-1.98256,-1.0148717e-16
-1.971584,-1.0128272e-16,-1.971584,-1.0150043e-16,-1.971584,-1.0144224e-16,-1.971584,-1.016889e-16,-1.971584,-1.0148717e-16
-1.9562176,-1.0128272e-16,-1.9562176,-1.0150043e-16,-1.9562176,-1.0144224e-16,-1.9562176,-1.016889e-16,-1.9562176,-1.0148717e-16
-1.9347046,-1.0128272e-16,-1.9347046,-1.0150043e-16,-1.9347046,-1.0144224e-16,-1.9347046,-1.016889e-16,-1.9347046,-1.0148718e-16
-1.9045865,-1.0128272e-16,-1.9045865,-1.0150043e-16,-1.9045865,-1.0144224e-16,-1.9045865,-1.016889e-16,-1.9045865,-1.0148718e-16
-1.8624211,-1.0128272e-16,-1.8624211,-1.0150043e-16,-1.8624211,-1.0144224e-16,-1.8624211,-1.016889e-16,-1.8624211,-1.0148719e-16
-1.8033895,-1.0128272e-16,-1.8033895,-1.0150043e-16,-1.8033895,-1.0144224e-16,-1.8033895,-1.016889e-16,-1.8033895,-1.014872e-16
-1.7207453,-1.0128272e-16,-1.7207453,-1.0150043e-16,-1.7207453,-1.0144224e-16,-1.7207453,-1.016889e-16,-1.7207453,-1.0148722e-16
-1.6050435,-1.0128272e-16,-1.6050435,-1.0150043e-16,-1.6050435,-1.0144224e-16,-1.6050435,-1.016889e-16,-1.6050435,-1.0148725e-16
-1.4430609,-1.0128259e-16,-1.4430609,-1.0150042e-16,-1.4430609,-1.0144224e-16,-1.4430609,-1.016889e-16,-1.4430609,-1.0148733e-16
-1.2430609,-1.0121941e-16,-1.2430609,-1.0150002e-16,-1.2430609,-1.0144224e-16,-1.2430609,-1.016889e-16,-1.2430609,-1.014875e-16
-1.0430609,-6.7584554e-17,-1.0430609,-1.0115469e-16,-1.0430609,-1.0144054e-16,-1.0430609,-1.0168884e-16,-1.0430609,-1.0148784e-16
-0.84306088,1.6617475e-14,-0.84306088,2.6595681e-16,-0.84306088,-9.8535493e-17,-0.84306088,-1.0155624e-16,-0.84306088,-1.0143519e-16
-0.64306088,7.1095502e-12,-0.64306088,2.8713153e-13,-0.64306088,5.4958616e-15,-0.64306088,2.9622836e-16,-0.64306088,7.336963e-17
-0.44306088,2.5854188e-09,-0.44306088,2.0033411e-10,-0.44306088,7.9351602e-12,-0.44306088,8.2816396e-13,-0.44306088,3.9211725e-13
-0.24306088,2.4057184e-07,-0.24306088,6.8565674e-08,-0.24306088,9.0415146e-09,-0.24306088,1.5610174e-09,-0.24306088,8.1834546e-10
-0.043060876,1.8195353e-06,-0.043060876,1.2127385e-06,-0.043060876,6.6279921e-07,-0.043060876,3.1649779e-07,-0.043060876,2.1217598e-07
0.056939124,3.1345703e-06,0.0069391238,1.7844788e-06,0.056939124,1.6825941e-06,0.056939124,1.0043213e-06,0.0069391238,4.2226897e-07
0.19693912,5.1191939e-06,0.076939124,2.7316299e-06,0.19693912,3.6962275e-06,0.19693912,2.6469371e-06,0.076939124,8.7464571e-07
0.39293912,7.3940957e-06,0.17493912,4.1931078e-06,0.39293912,6.5279507e-06,0.29493912,4.0377987e-06,0.17493912,1.8194264e-06
0.59293912,8.9416229e-06,0.31213912,6.0978306e-06,0.59293912,8.514015e-06,0.43213912,5.9184934e-06,0.24353912,2.6600138e-06
0.79293912,9.9499054e-06,0.50421912,8.0801705e-06,0.79293912,9.725937e-06,0.62421912,8.0155016e-06,0.33957912,4.0012899e-06
0.99293912,1.0616675e-05,0.70421912,9.4186881e-06,0.99293912,1.0481819e-05,0.82421912,9.4547243e-06,0.47403512,5.9658489e-06
1.1929391,1.1049095e-05,0.90421912,1.0277712e-05,1.1929391,1.0965785e-05,1.0242191,1.0322723e-05,0.66227352,8.2115807e-06
1.2929391,1.1203269e-05,1.1042191,1.0822268e-05,1.2929391,1.1141598e-05,1.1242191,1.0613817e-05,0.86227352,9.6125435e-06
1.4329391,1.1376548e-05,1.1292191,1.0874135e-05,1.4329391,1.1337175e-05,1.2642191,1.091666e-05,1.0622735,1.0415757e-05
1.6289391,1.1555136e-05,1.1642191,1.0941904e-05,1.6289391,1.1543228e-05,1.4602191,1.1203765e-05,1.1622735,1.0692591e-05
1.8289391,1.1669574e-05,1.2132191,1.1027966e-05,1.8289391,1.1703299e-05,1.6602191,1.1382488e-05,1.3022735,1.099185e-05
2,1.1709604e-05,1.2818191,1.1132803e-05,2,1.181354e-05,1.8602191,1.146722e-05,1.4982735,1.1296139e-05
-,-,1.3778591,1.1252079e-05,-,-,2,1.147865e-05,1.6982735,1.1521039e-05
-,-,1.5123151,1.1369268e-05,-,-,-,-,1.8982735,1.1693372e-05
-,-,1.7005535,1.1438838e-05,-,-,-,-,2,1.1766887e-05
-,-,1.9005535,1.1411255e-05,-,-,-,-,-,-
-,-,2,1.1370912e-05,-,-,-,-,-,-

